question,body,A,B,C,D,E
QUESTÃO 136,"Uma pessoa comprou um ingresso para o cinema em cuja entrada está afixado um mapa com a representação bidimensional do posicionamento das poltronas, conforme a figura. Essa pessoa, após consultar o mapa, começou a subir uma das escadas e parou na posição indicada pel a estrela, direcionada para o norte. Ela conferiu seu bilhete e observou que, para encontrar sua poltrona, deveria partir do ponto onde estava, continuar subindo a escada na direção norte por mais quatro fileiras e olhar à sua direita, e sua poltrona será a terceira.  Descrição do mapa: Mapa de uma sala de cinema.  No mapa, há uma rosa dos ventos que indica o oeste à esquerda, o norte para cima, o leste à direita e o sul para baixo. À frente das poltronas está localizada a tela; as poltronas estão posicionadas em colunas, numeradas de 1 a 12 e em filas nomeadas de A a J.  As colunas das poltronas estão posicionadas, da esquerda para a direita, da seguinte maneira: 1, 2 e 3; escada; 4, 5, 6, 7, 8 e 9; escada; 10, 11 e 12. As filas estão nomeadas, de baixo para cima, da seguinte maneira: A, B, C, D, E, F, G, H, I e J.  A entrada está localizada à esquerda da tela e a estrela está localizada na escada que se encontra entre as colunas 3 e 4 na altura da fila E. (Fim da descrição)   Nesse cinema, as poltronas são identificadas por uma letra, que indica a fileira, e um número, que fornece a posição da poltrona na fileira, respectivamente.  A poltrona dessa pessoa é a identificada por",A6.,H1.,H6.,I1.,I6.
QUESTÃO 137,"O metrô de um município oferece dois tipos de tíquetes com colorações diferentes, azul e vermelha, sendo vendidos em cartelas, cada qual com nove tíquetes da mesma cor e mesmo valor unitário. Duas cartelas de tíquetes azuis e uma cartela de tíquetes vermel hos são vendidas por 32,40 reais . Sabe-se que o preço de um tíquete azul menos o preço de um tíquete vermelho é igual ao preço de um tíquete vermelho mais cinco centavos.  Qual o preço, em real, de uma cartela de tíquetes vermelhos?","4,68","6,30","9,30","10,50","10,65"
QUESTÃO 138,"O gráfico expõe alguns números da gripe A-H1N1. Entre as categorias que estão em processo de imunização, uma já está completamente imunizada, a dos trabalhadores da saúde.  Descrição do gráfico: Gráfico de barras que associam categorias em processo de imunização com a porcentagem de pessoas já imunizadas na categoria.  Trabalhadores da saúde: 100 por cento.  Crianças de 6 meses a 2 anos: entre 80 e 90 por cento.  Indígenas: entre 60 e 70 por cento.  Doentes crônicos: entre 55 e 60 por cento.  Gestantes: entre 50 e 55 por cento.  Adultos entre 20 e 29 anos: entre 40 e 50 por cento.  (Fim da descrição)   De acordo com o gráfico, entre as demais categorias, a que está mais exposta ao vírus da gripe A-H1N1 é a categoria de",indígenas.,gestantes.,doentes crônicos.,adultos entre 20 e 29 anos.,crianças de 6 meses a 2 anos.
QUESTÃO 139,"A figura representa uma escada com três degraus, construída em concreto maciço, com suas medidas especificadas.  Descrição da figura: Figura de uma escada com três degraus, localizada em frente a uma porta. Cada degrau tem piso e espelho em forma de retângulo e suas laterais são retangulares. O piso de cada degrau mede 1,0 metro por 0,25 metro, e o espelho de cada degrau mede 1,0 metro por 0,20 metro. Cada uma das paredes laterais da escada é formada por três retângulos justapostos: o primeiro mede 0,25 metro por 0,20 metro; o segundo mede 0,25 metro por 0,40 metro e o terceiro mede 0,25 metro por 0,60 metro. (Fim da descrição)   Nessa escada, pisos e espelhos têm formato retangular, e as paredes laterais têm formato de um polígono cujos lados adjacentes são perpendiculares. Pisos, espelhos e paredes laterais serão revestidos em cerâmica.  A área a ser revestida em cerâmica, em metro quadrado, mede","1,20.","1,35.","1,65.","1,80.","1,95."
QUESTÃO 140,"Um supermercado conta com cinco caixas disponíveis para pagamento. Foram instaladas telas que apresentam o tempo médio gasto por cada caixa para iniciar e finalizar o atendimento de cada cliente, e o número de pessoas presentes na fila de cada caixa em tempo real. Um cliente, na hora de passar sua compra, sabendo que cada um dos cinco caixas iniciará um novo atendimento naquele momento, pretende gastar o menor tempo possível de espera na f ila. Ele observa que as telas apresentavam as informações a seguir.  • Caixa 1: atendimento 12 minutos, 5 pessoas na fila.  • Caixa 2: atendimento 6 minutos, 9 pessoas na fila.  • Caixa 3: atendimento 5 minutos, 6 pessoas na fila.  • Caixa 4: atendimento 15 minutos, 2 pessoas na fila.  • Caixa 5: atendimento 9 minutos, 3 pessoas na fila.  Para alcançar seu objetivo, o cliente deverá escolher o caixa",1,2,3,4,5
QUESTÃO 141,"As figuras pintadas no quadro da sala de estar de uma residência representam as silhuetas de parte das torres de um castelo e, ao fundo, a de uma lua cheia. A lua foi pintada na forma de um círculo, e o telhado da torre mais alta, na forma de triângulo equilátero, foi pintado sobrepondo parte da lua. O centro da lua coincide com um dos vértices do telha do da torre mais alta.  Descrição do quadro: Quadro com três figuras que representam as silhuetas de parte de três torres de um castelo em frente à lua cheia. As torres têm a forma de um retângulo com um triângulo equilátero no topo. O triângulo que repres enta o telhado da torre mais alta está sobreposto ao círculo, tem um vértice coincidente com o centro do círculo e o lado oposto a esse vértice é um segmento de reta externo ao círculo. (Fim da descrição)   Nesse quadro, a parte da lua escondida atrás da torre mais alta do castelo pode ser representada por um",cone.,setor circular.,segmento circular.,triângulo isósceles.,arco de circunferência.
QUESTÃO 142,"Na planta baixa de um clube, a piscina é representada por um quadrado cuja área real mede 400 metros quadrados . Ao redor dessa piscina, será construída uma calçada, de largura constante igual a 5 metros .  Descrição da figura: Figura de um quadrado representando uma piscina, emoldurado por uma faixa de largura constante igual a 5 metros, represen tando a calçada. (Fim da descrição)   Qual é a medida da área, em metro quadrado, ocupada pela calçada?",1000,900,600,500,400
QUESTÃO 143,"Uma pessoa caminha por 30 minutos e utiliza um aplicativo instalado em seu celular para monitorar a variação da inte nsidade do sinal de internet recebido pelo aparelho durante o deslocamento. Chegando ao seu destino, o aplicativo forneceu este gráfico:  Descrição do gráfico: Gráfico cartesiano sobre uma malha quadriculada, em que o eixo horizontal representa o tempo, em minuto, graduado de 0 a 30, de 2 em 2 unidades; e o eixo vertical representa a intensidade do sinal de internet.  Os segmentos de reta que formam o gráfico são:  Segmento 1: une os pontos (0; 5) a (2; 5);  Segmento 2: une os pontos (2; 5) a (6; 2); Segmento 3: une os pontos (6; 2) a (8; 2); Segmento 4: une os pontos (8; 2) a (10; 0); Segmento 5: une os pontos (10; 0) a (12; 0); Segmento 6: une os pontos (12; 0) a (14; 4); Segmento 7: une os pontos (14; 4) a (16; 0); Segmento 8: une os pontos (16; 0) a (20; 0); Segmento 9: une os pontos (20; 0) a (22; 3); Segmento 10: une os pontos (22; 3) a (24; 3); Segmento 11: une os pontos (24; 3) a (26; 2); Segmento 12: une os pontos (26; 2) a (28; 5); Segmento 13: une os pontos (28; 5) a (30; 5). (Fim da descrição)   Por quantos minutos, durante essa caminhada, o celular dessa pessoa ficou sem receber sinal de internet?",6,8,10,14,24
QUESTÃO 144,"Uma loja vende seus produtos de duas formas: à vista ou financiado em três parcelas mensais iguais. Para definir o valor dessas parcelas nas vendas financiadas, a loja aumenta em 20 por cento o valor do produto à vista e divide esse novo valor por 3. A primeira parcela deve ser paga no ato da compra, e as duas últimas, em 30 e 60 dias após a compra.  Um cliente da loja decidiu comprar, de forma financiada, um produto cujo valor à vista é 1500 reais. Utilize 5,29 como aproximação para raiz quadrada de 28 .  A taxa mensal de juros compostos praticada nesse financiamento é de","6,7 por cento",10 por cento,20 por cento,"21,5 por cento","23,3 por cento"
QUESTÃO 145,"Para concretar a laje de sua residência, uma pessoa contratou uma construtora. Tal empresa informa que o preço y do concreto bombeado é composto de duas partes: uma fixa, chamada de taxa de bombeamento, e uma variável, que depende do volume x de concreto utilizado. Sabe-se que a taxa de bombeamento custa 500 reais e que o metro cúbico do concreto bombeado é de 250 reais .  A expressão que representa o preço y em função do volume x, em metro cúbico, é",y é igual a 250 vezes x,y é igual a 500 vezes x,y é igual a 750 vezes x,y é igual a 250 vezes x mais 500,y é igual a 500 vezes x mais 250
QUESTÃO 146,"Lucas precisa estacionar o carro pelo período de 40 minutos, e sua irmã Clara também precisa estacionar o carro pelo período de 6 horas. O estacionamento Verde cobra 5 reais por hora de permanência. O estacionamento Amarelo cobra 6 reais por 4 horas de per manência e mais 2,50 reais por hora ou fração de hora ultrapassada. O estacionamento Preto cobra 7 reais por 3 horas de permanência e mais 1 real por hora ou fração de hora ultrapassada.  Os estacionamentos mais econômicos para Lucas e Clara, respectivamente, são",Verde e Preto.,Verde e Amarelo.,Amarelo e Amarelo.,Preto e Preto.,Verde e Verde.
QUESTÃO 147,"Estudantes trabalhando com robótica criaram uma ""torneira inteligente"" que automatiza sua abertura e seu fechamento durante a limpeza das mãos. A tecnologia funciona da seguinte forma: ao se colocarem as mãos sob a torneira, ela libera água durante 3 segundos para que a pessoa possa molhá-las. Em seguida, interrompe o fornecimento de água por 5 segundos, enquanto a pessoa ensaboa suas mãos, e finaliza o ciclo liberando água para o enxágue por mais 3 segundos. Considere o tempo (t), em segundo, contado a partir do instante em que se inicia o ciclo. A vazão de água nessa torneira é constante.  Um esboço de gráfico que descreve o volume de água acumulado, em litro, liberado por essa torneira durante um ciclo de lavagem das mãos, em função do tempo (t), em segundo, é  Descrição das alternativas: Em cada alternativa há a representação de um gráfico cartesiano em uma malha quadriculada, em que o eixo horizontal representa o tempo em segundo, de 0 a 12 segundos; e o eixo vertical representa o volume de água, em litro.",O gráfico é formado por três segmentos de reta: o primeiro liga os pontos (0 ; 0) e (3 ; 2); o segundo liga os pontos (3 ; 0) e (8 ; 0) e o terceiro liga os pontos (8 ; 2) e (11 ; 4).,O gráfico é formado por três segmentos de reta: o primeiro liga os pontos (0 ; 0) e (3 ; 2); o segundo liga os pontos (3 ; 2) e (8 ; 2) e o terceiro liga os pontos (8 ; 2) e (11 ; 4).,O gráfico é formado por três segmentos de reta: o primeiro liga os pontos (0 ; 2) e (3 ; 2); o segundo liga os pontos (3 ; 0) e (8 ; 0) e o terceiro liga os pontos (8 ; 2) e (11 ; 2).,O gráfico é formado por um segmento de reta que liga os pontos (0 ; 0) e (11 ; 4).,O gráfico é formado por três segmentos de reta: o primeiro liga os pontos (0 ; 0) e (3 ; 2); o segundo liga os pontos (3 ; 0) e (8 ; 0) e o terceiro liga os pontos (8 ; 0) e (11 ; 4). (Fim da descrição)
QUESTÃO 148,"As características culturais variam de povo para povo. Há notícias de um povo que possuía formas de contar diferentes das nossas, como indicado no quadrinho a seguir.  Descrição do quadrinho: Quadrinho com seis personagens, cada personagem mostra com os dedos um número e diz o nome desse número. Abaixo de cada um deles há, em arábico, o número dito.  Os números que aparecem na figura e os seus respectivos nomes falados pelos personagens são:  1: Urapum!  2: Okosa!  3: Okosa urapum!  4: Okosa okosa!  5: não consta o nome do número . 6: Okosa okosa okosa!  (Fim da descrição)    Segundo o padrão de contagem indicado na figura, as representações dos numerais cinco e sete, nessa cultura, devem ser, respectivamente,",okosa urapum urapum urapum e okosa okosa urapum urapum urapum.,okosa okosa urapum e okosa okosa okosa okosa urapum.,okosa okosa urapum e okosa okosa okosa urapum.,okosa urapum urapum e okosa urapum okosa urapum urapum.,okosa okosa urapum e okosa okosa okosa okosa.
QUESTÃO 149,"Um tipo de semente necessita de bastante água nos dois primeiros meses após o plantio. Um produtor pretende estabelecer o melhor momento para o plantio desse tipo de semente, nos meses de outubro a março. Após consultar a previsão do índice mensal de precipitação de chuva ( ImPC) da região onde ocorrerá o plantio, para o período chuvoso de 2020/2021, ele obteve os seguintes dados:  • outubro/2020: ImPC é igual a 250 milímetros ; • novembro/2020: ImPC é igual a 150 milímetros ; • dezembro/2020: ImPC é igual a 200 milímetros ; • janeiro/2021: ImPC é igual a 450 milímetros ; • fevereiro/2021: ImPC é igual a 100 milímetros ; • março/2021: ImPC é igual a 200 milímetros .  Com base nessas previsões, ele precisa escolher dois meses consecutivos em que a média mensal de precipitação seja a maior possível.  No início de qual desses meses o produtor deverá plantar esse tipo de semente?",Outubro.,Novembro.,Dezembro.,Janeiro.,Fevereiro.
QUESTÃO 150,"Um artista plástico esculpe uma escultura a partir de um bloco de madeira de lei, em etapas. Inicialmente, esculpe um cone reto com 36 centímetros de altura e diâmetro da base medindo 18 centímetros . Em seguida, remove desse cone um cone menor, cujo diâmetro da base mede 6 centímetros obtendo, assim, um tronco de cone, conforme ilustrado na figura.   Descrição da imagem: A imagem é formada por duas figuras. A figura à esquerda apresenta um cone circular reto, com diâmetro da base igual a 18 centímetros e altura igual a 36 centímetros. Nele está destacado um cone circular reto, de mesmo vértice e mesmo eixo de simetria mas altura menor, e cujo diâmetro da base é igual a 6 centímetros.  A figura à direita mostra o tronco de cone, obtido pela retirada do cone de altura menor do cone de altura maior, do qual foi removido também um cilindro circular reto, de diâmetro igual a 6 centímetros, com o mesmo eixo de simetria que o cone original. (Fim da descrição)    Em seguida, perfura esse tronco de cone, removendo um cilindro reto, de diâmetro 6 centímetros , cujo eixo de simetria é o mesmo d o cone original. Dessa forma, ao final, a escultura tem a forma de um tronco de cone com uma perfuração cilíndrica de base a base.  O tipo de madeira utilizada para produzir essa escultura tem massa igual a  0,6 grama por centímetro cúbico de volume. Utilize 3 como aproximação para pi.  Qual é a massa, em grama, dessa escultura?","1198,8","1296,0","1360,8","4665,6","4860,0"
QUESTÃO 151,"Os 100 funcionários de uma empresa estão distribuídos em dois setores: Produção e Administração. Os funcionários de um mesmo setor recebem salários com valores iguais. O quadro apresenta a quantidade de funcionários por setor e seus respectivos salários.  Descrição do quadro: Quadro com três colunas, nesta ordem: setor;  quantidade de funcionários e salário, em real.  Produção; 75 funcionários e 2000,00 reais de salário.  Administração; 25 funcionários e 7000,00 reais de salário.  (Fim da descrição)   A média dos salários dos 100 funcionários dessa empresa, em real, é","2000,00.","2500,00.","3250,00.","4500,00.","9000,00."
QUESTÃO 152,"Visando atrair mais clientes, o gerente de uma loja anunciou uma promoção em que cada cliente que realizar uma compra pode ganhar um voucher para ser usado em sua próxima compra. Para ganhar seu voucher, o cliente precisa retirar, ao acaso, uma bolinha de dentro de cada uma das duas urnas A e B disponibilizadas pelo gerente, nas quais há apenas bolinhas pretas e brancas. Atualmente, a probabilidade de se escolher, ao acaso, uma bolinha preta na urna A é igual a 20 por cento e a probabilidade de se escolher uma bolinha preta na urna B é 25 por cento . Ganha o voucher o cliente que retirar duas bolinhas pretas, uma de cada urna.  Com o passar dos dias, o gerente percebeu que, para a promoção ser viável aos negócios, era preciso alterar a probabilidade de acerto do cliente sem alterar a regra da promoção. Para isso, resolveu alterar a quantidade de bolinhas brancas na urna B de forma que a probabilidade de um cliente ganhar o voucher passasse a ser menor ou igual a 1 por cento . Sabe-se que a urna B tem 4 bolinhas pretas e que, em ambas as urnas, todas as bolinhas têm a mesma probabilidade de serem retiradas.  Qual é o número mínimo de bolinhas brancas que o gerente deve adicionar à urna B?",20,60,64,68,80
QUESTÃO 153,"Dirigir após ingerir bebidas alcoólicas é uma atitude extremamente perigosa, uma vez que, a partir da primeira dose, a pessoa já começa a ter perda de sensibilidade de movimentos e de reflexos. Apesar de a eliminação e absorção do álcool depender de cada pessoa e de como o organismo consegue metabolizar a substância, ao final da primeira hora após a ingestão, a concentração de álcool (C) no sangue corresponde a aproximadamente 90 por cento da quantidade (q) de álcool ingerida, e a eliminação to tal dessa concentração pode demorar até 12 horas.  Nessas condições, ao final da primeira hora após a ingestão da quantidade q de álcool, a concentração C dessa substância no sangue é expressa algebricamente por","C é igual a 0,9 vezes q","C é igual a 0,1 vezes q","C é igual a 1 menos 0,1 vezes q","C é igual a 1 menos 0,9 vezes q",C é igual a q menos 10
QUESTÃO 154,"Um investidor iniciante observou o gráfico que apresenta a evolução dos valores de duas criptomoedas A e B em relação ao tempo.  Descrição do gráfico: Gráfico cartesiano que relaciona os valores, em milhar  de real, de duas criptomoedas, A e B, com o tempo, em hora, no qual estão destacados nove pontos que representam valores dessas criptomoedas em nove instantes. O eixo horizontal representa os valores da criptomoeda A, e o eixo vertical, os valores da criptomoeda B para esses nove instantes.  9 horas: (3 ; 0,5) 10 horas: (2 ; 2) 11 horas: (4 ; 4) 12 horas: (5,5 ; 3) 13 horas: (6 ; 1,5) 14 horas: (3,5 ; 2) 15 horas: (2,5 ; 4) 16 horas: (1 ; 5) 17 horas: (0,5 ; 3,5) (Fim da descrição)    Durante horas consecutivas, esses valores foram observados em nove instantes, representados por horas exatas.  Em quantos desses instantes a criptomoeda A estava mais valorizada do que a criptomoeda B?",3,4,6,7,9
QUESTÃO 155,"A exposição a alguns níveis sonoros pode causar lesões auditivas. Por isso, em uma indústria, são adotadas medidas preventivas de acordo com a máquina que o funcionário opera e o nível N de intensidade do som, medido em decibel (dB), a que o o perário é exposto, sendo N igual a log na base 10 de I elevado a 10 menos log na base 10 de I índice 0 elevado a 10, I a intensidade do som e I índice 0 igual a 10 elevado a menos 12, watts por metro quadrado.  Quando o som é considerado baixo, ou seja, N é igual a 48 decibéis ou menos, deve ser utilizada a medida preventiva 1. No caso de o som ser moderado, quando N está no intervalo (48 decibéis , 55 decibéis ), deve ser utilizada a medida preventiva 2. Quando o som é moderado alto, que equivale a N no intervalo (55 decibéis , 80 decibéis ), a medida preventiva a ser usada é a 3 . Se N estiver no intervalo (80 decibéis, 115 decibéis ), quando o som é considerado alto, deve ser utilizada a medida preventiva 4 . E se o som é considerado muito alto, com N maior que 115 decibéis, deve-se utilizar a medida preventiva 5 . Uma nova máquina, com I igual a 8 vezes 10 elevado a menos 8, watts por metro quadrado , foi adquirida e será classificada de acordo com o nível de ruído que produz.  Considere 0,3 como aproximação para log na base 10 de 2 .  O funcionário que operará a nova máquina deverá adotar a medida preventiva",1.,2.,3.,4.,5.
QUESTÃO 156,"Em um colégio público, a admissão no primeiro ano se dá por sorteio. Neste ano há 55 candidatos, cujas inscrições são numeradas de 01 a 55. O sorteio de cada número de inscrição será realizado em etapas, utilizando-se duas urnas. Da primeira urna será sorteada uma bola, dentre bolas numeradas de 0 a 9, que representará o algarismo das unidades do número de inscrição a ser sorteado e, e m seguida, da segunda urna, será sorteada uma bola para representar o algarismo das dezenas desse número. Depois do primeiro sorteio, e antes de se sortear o algarismo das dezenas, as bolas que estarão presentes na segunda urna serão apenas aquelas cujos números formam, com o algarismo já sorteado, um número de 01 a 55.  As probabilidades de os candidatos de inscrição número 50 e 02 serem sorteados são, respectivamente,",um cinquenta avos e um sessenta avos .,um cinquenta avos e um cinquenta avos .,um cinquenta avos e um décimo .,um cinquenta e cinco avos e um cinquenta e quatro avos .,um centésimo e um centésimo .
QUESTÃO 157,"O esquema mostra como a intensidade luminosa decresce com o aumento da profundidade em um rio, sendo L índice 0 a intensidade na sua superfície.   Descrição do esquema: O esquema apresenta a intensidade luminosa de acordo com a profundidade, em metro, de um rio. A 0 metro: L índice 0; a 1 metro: dois terços de L índice 0; a 2 metros: quatro nonos de L índice 0; e a 3 metros: oito vinte e sete avos de L índice 0. (Fim da descrição)   Considere que a intensidade luminosa diminui, a cada metro acrescido na profundidade, segundo o mesmo padrão do esquema.  A intensidade luminosa correspondente à profundidade de 6 metros é igual a",um nono de L índice 0 .,fração de numerador 16 e denominador 27 vezes L índice 0 .,fração de numerador 32 e denominador 243 vezes L índice 0.,fração de numerador 64 e denominador 729 vezes L índice 0 .,fração de numerador 128 e denominador 2187 vezes L índice 0.
QUESTÃO 158,"Analisando as vendas de uma empresa, o gerente concluiu que o montante diário arrecadado, em milhar de real, poderia ser calculado pela expressão  V de x é igual a, abre parêntese, x ao quadrado sobre 4, fecha parêntese, menos 10 vezes x mais 105, em que os valores de x representam os dias do mês, variando de 1 a 30.  Um dos fatores para avaliar o desempenho mensal da empresa é verificar qual é o menor montante diário V índice 0 arrecadado ao longo do mês e classificar o desempenho conforme as categorias apresentadas a seguir, em que as quantidades estão expressas em milhar de real.   Ótimo: V índice 0 maior ou igual a 24  Bom: 20 menor ou igual a V índice 0 menor que 24  Normal: 10 menor ou igual a V índice 0 menor que 20  Ruim: 4 menor ou igual a V índice 0 menor que 10  Péssimo: V índice 0 menor que 4  No caso analisado, qual seria a classificação do de sempenho da empresa?",Ótimo.,Bom.,Normal.,Ruim.,Péssimo.
